PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
4.7514,2018-06-26 12:00:00,5.59229999,0.26564,50.8057,6.61781,1.68025
15.771,2018-06-26 13:00:00,4.9023,0.24244,60.3446,6.07544,1.67375
13.459,2018-06-26 14:00:00,3.7797,0.38512,83.31159999,7.28387999,1.71925
18.64999999,2018-06-26 15:00:00,6.6352,0.31668,58.8494,7.44719999,1.79725
15.124,2018-06-26 16:00:00,5.12359999,0.25868,49.27799999,6.30126999,1.651
15.449,2018-06-26 17:00:00,9.0479,0.25172,44.4712,6.59893,1.66399999
14.29299999,2018-06-26 18:00:00,6.9465,0.22852,38.1788,6.71037999,1.64775
9.723,2018-06-26 19:00:00,4.0616,0.2146,30.54799999,6.45608999,1.6185
10.898,2018-06-26 20:00:00,2.9918,0.23664,30.29759999,6.16162,1.60874999
12.291,2018-06-26 21:00:00,3.5623,0.21576,19.16209999,6.21243,1.599
11.22,2018-06-26 22:00:00,5.2666,0.19372,19.0818,6.21961,1.58925
9.6492,2018-06-26 23:00:00,5.24049999,0.174,10.9711,6.1978,1.55675
9.73129999,2018-06-27 00:00:00,3.95759999,0.1624,11.5905,6.66117,1.56
8.2056,2018-06-27 01:00:00,3.8826,0.14964,8.5409,6.62739,1.55675
6.9682,2018-06-27 02:00:00,7.6875,0.15196,9.82385999,6.68325,1.56
7.29429999,2018-06-27 03:00:00,8.7567,0.1624,14.10859999,6.70505999,1.573
8.1559,2018-06-27 04:00:00,5.9095,0.21344,23.1276,6.18822,1.599
10.14199999,2018-06-27 05:00:00,5.84529999,0.2958,37.0259,6.92637,1.625
13.00099999,2018-06-27 06:00:00,6.56179999,0.35032,41.8613,6.8479,1.75174999
16.997,2018-06-27 07:00:00,8.5007,0.3596,48.3468,7.1961,1.85575
20.12,2018-06-27 08:00:00,12.074,0.29696,45.366,7.83317,1.768
19.6,2018-06-27 09:00:00,10.813,0.31552,39.8136,7.87546,1.7355
20.558,2018-06-27 10:00:00,9.593,0.26448,41.1749,7.72384,1.73225
12.738,2018-06-27 11:00:00,10.926,0.28072,40.0966,8.11778999,1.69649999
14.063,2018-06-27 12:00:00,9.86369999,0.32364,60.66199999,7.40943,1.69324999
10.214,2018-06-27 13:00:00,6.4301,0.3016,58.59129999,7.39879,1.68025
19.606,2018-06-27 14:00:00,7.8296,0.37236,69.9792,6.93222999,1.75825
26.08299999,2018-06-27 15:00:00,11.067,0.51736,71.16562499,7.38203,1.9305
25.451,2018-06-27 16:00:00,7.6534,0.551,71.16562499,7.157,1.82975
19.41199999,2018-06-27 17:00:00,6.565,0.47908,70.03459999,7.12188,2.07025
17.17599999,2018-06-27 18:00:00,9.83,0.319,52.5418,6.9043,1.77125
14.071,2018-06-27 19:00:00,5.92849999,0.27608,28.75069999,7.09395,1.6705
11.097,2018-06-27 20:00:00,3.2149,0.26216,30.6111,7.02984999,1.6445
10.563,2018-06-27 21:00:00,3.9098,0.22736,17.4872,6.82129999,1.60874999
10.818,2018-06-27 22:00:00,7.9485,0.22736,12.05519999,6.74762,1.61525
10.061,2018-06-27 23:00:00,5.49129999,0.20532,8.97683999,6.91838999,1.5925
7.73955,2018-06-28 00:00:00,6.69939999,0.19256,6.71494,6.68032,1.58275
11.847,2018-06-28 01:00:00,9.9265,0.1856,6.42049999,6.49385999,1.573
10.65509999,2018-06-28 02:00:00,7.9134,0.19836,7.53328,7.20727,1.57949999
9.64443999,2018-06-28 03:00:00,6.7289,0.21228,12.37829999,7.27324,1.58925
7.2111,2018-06-28 04:00:00,4.79539999,0.26679999,21.183,7.17321999,1.60874999
6.36376,2018-06-28 05:00:00,6.0521,0.46052,51.18229999,7.14902,1.69649999
6.56109999,2018-06-28 06:00:00,8.27009999,0.51156,71.8606,7.46900999,1.84275
8.21040999,2018-06-28 07:00:00,5.5137,0.55448,77.9197,7.59616,1.98574999
0.49998,2018-06-28 08:00:00,6.2446,0.4002,49.29899999,7.30649,1.84925
10.131,2018-06-28 09:00:00,5.2511,0.39904,52.4022,7.21419,1.80699999
8.36992,2018-06-28 10:00:00,2.3178,0.46864,70.43619999,7.42086999,1.84275
9.63936999,2018-06-28 11:00:00,0.9775,0.42224,72.14549999,7.48629999,1.86549999
23.949,2018-06-28 12:00:00,0.7988,0.35844,60.4632,8.03293,1.7095
15.906,2018-06-28 13:00:00,2.75899999,0.38744,59.9928,7.99728999,1.70625
7.6622,2018-06-28 14:00:00,5.9851,0.38048,51.23199999,7.83901999,1.75825
20.059,2018-06-28 15:00:00,4.85219999,0.45936,60.83409999,7.74272999,1.95975
14.574,2018-06-28 16:00:00,2.74189999,0.38976,45.3068,7.68926,1.885
8.52852,2018-06-28 17:00:00,2.28109999,0.3944,50.4825,7.57568,1.716
12.359,2018-06-28 18:00:00,10.412,0.35032,36.5441,7.60520999,1.75499999
14.83109999,2018-06-28 19:00:00,12.416,0.3538,35.9074,7.80231,1.74525
26.686,2018-06-28 20:00:00,12.708,0.31552,22.8943,7.84381,1.70625
20.51,2018-06-28 21:00:00,12.01399999,0.30508,20.73369999,7.37218999,1.6705
19.37399999,2018-06-28 22:00:00,15.132,0.29116,17.0761,7.31367,1.68675
19.37399999,2018-06-28 23:00:00,10.009,0.27144,11.60389999,7.56264999,1.64125
18.027,2018-06-29 00:00:00,7.58359999,0.25404,10.63449999,7.67729,1.64125
16.559,2018-06-29 01:00:00,6.7556,0.25056,9.16803999,7.53472,1.62175
17.437,2018-06-29 02:00:00,11.164,0.25056,10.516,7.71028,1.612
18.841,2018-06-29 03:00:00,12.592,0.25635999,13.3744,7.55412999,1.62175
22.66799999,2018-06-29 04:00:00,13.833,0.29928,17.0359,7.64271,1.6445
27.7761,2018-06-29 05:00:00,11.811,0.36076,33.7659,7.95845,1.703
30.05999999,2018-06-29 06:00:00,20.48999999,0.46284,42.03719999,8.11858999,1.78099999
30.92899999,2018-06-29 07:00:00,16.254,0.40368,39.40059999,8.68356999,1.7875
33.774,2018-06-29 08:00:00,15.146,0.3886,46.5247,8.68356999,1.78099999
35.83599999,2018-06-29 09:00:00,13.051,0.35264,47.3277,8.99132999,1.71275
33.298,2018-06-29 10:00:00,8.86769999,0.3596,54.4461,9.25999,1.72574999
27.068,2018-06-29 11:00:00,16.218,0.406,60.5397,9.18046,1.729
31.084,2018-06-29 12:00:00,13.227,0.35496,56.5895,9.00224,1.78424999
21.029,2018-06-29 13:00:00,12.23499999,0.3886,53.0733,8.12895999,1.768
27.981,2018-06-29 14:00:00,14.699,0.38048,61.26619999,8.76496999,1.716
36.097,2018-06-29 15:00:00,13.48499999,0.3828,51.8286,8.57158,1.729
36.052,2018-06-29 16:00:00,16.925,0.38512,51.5093,8.84662999,1.7355
26.234,2018-06-29 17:00:00,13.534,0.35264,53.97189999,9.12884999,1.72249999
28.549,2018-06-29 18:00:00,14.117,0.32364,51.41559999,8.2077,1.6705
35.334,2018-06-29 19:00:00,18.282,0.33756,55.6985,8.23962,1.677
32.60399999,2018-06-29 20:00:00,11.65499999,0.29812,45.23219999,7.8055,1.69
23.11499999,2018-06-29 21:00:00,7.1657,0.25868,31.3625,7.51663,1.63799999
19.096,2018-06-29 22:00:00,7.8238,0.21924,35.52109999,7.57249,1.6315
21.67599999,2018-06-29 23:00:00,5.49899999,0.1972,22.80059999,7.40862999,1.59575
20.04899999,2018-06-30 00:00:00,6.41769999,0.16124,15.2711,7.88157999,1.573
19.69099999,2018-06-30 01:00:00,7.7746,0.1566,13.7626,7.42166999,1.5665
16.036,2018-06-30 02:00:00,7.7683,0.17052,13.7836,7.59110999,1.56325
19.059,2018-06-30 03:00:00,9.9311,0.17284,12.38209999,7.78077,1.56325
19.398,2018-06-30 04:00:00,11.808,0.18676,14.5714,7.87786,1.56975
19.15299999,2018-06-30 05:00:00,11.29599999,0.20068,18.969,7.27456999,1.5535
23.393,2018-06-30 06:00:00,9.6378,0.21808,21.2557,7.6874,1.63474999
28.061,2018-06-30 07:00:00,17.56899999,0.22156,23.053,8.04836,1.6575
25.57999999,2018-06-30 08:00:00,8.1744,0.18676,16.5503,7.41927,1.625
15.51699999,2018-06-30 09:00:00,8.5119,0.16704,13.3706,7.48789999,1.57624999
22.256,2018-06-30 10:00:00,5.3749,0.1856,15.6172,7.55785999,1.57949999
19.157,2018-06-30 11:00:00,9.8445,0.15196,16.89249999,7.0349,1.59575
17.43799999,2018-06-30 12:00:00,6.60649999,0.13108,14.384,7.15221,1.58275
23.59,2018-06-30 13:00:00,2.82379999,0.14036,14.74729999,7.10459,1.56975
15.71299999,2018-06-30 14:00:00,4.6031,0.14268,17.8179,7.19742999,1.57949999
14.15499999,2018-06-30 15:00:00,3.3386,0.13804,16.8658,6.93834,1.58275
14.34,2018-06-30 16:00:00,2.9601,0.13804,15.0972,7.36554,1.573
7.3608,2018-06-30 17:00:00,3.59759999,0.13572,21.6266,6.98196999,1.57624999
11.194,2018-06-30 18:00:00,3.3311,0.15892,20.6936,7.05379,1.60549999
10.603,2018-06-30 19:00:00,1.7816,0.16472,26.68959999,7.32617,1.60874999
9.72039999,2018-06-30 20:00:00,2.9095,0.17284,25.23079999,6.61594999,1.61525
10.111,2018-06-30 21:00:00,2.76149999,0.11948,20.7911,7.12774,1.5925
10.6,2018-06-30 22:00:00,2.2669,0.11716,16.0379,7.41394999,1.56
9.02369999,2018-06-30 23:00:00,5.00159999,0.10672,14.8429,7.23812999,1.5535
9.7629,2018-07-01 00:00:00,4.4012,0.09744,15.2272,6.87769999,1.5535
10.651,2018-07-01 01:00:00,3.77959999,0.1044,12.7875,7.03782999,1.55675
10.082,2018-07-01 02:00:00,2.717,0.11368,13.0972,6.78831999,1.56975
11.178,2018-07-01 03:00:00,5.3418,0.11832,23.37419999,6.87077999,1.56325
10.789,2018-07-01 04:00:00,7.34539999,0.13572,22.36659999,6.8612,1.573
10.47899999,2018-07-01 05:00:00,8.0343,0.1508,21.3073,6.62021,1.586
11.79599999,2018-07-01 06:00:00,5.78669999,0.12992,16.8581,6.83220999,1.58275
11.502,2018-07-01 07:00:00,4.57549999,0.145,15.9403,6.9019,1.58275
11.79599999,2018-07-01 08:00:00,4.19709999,0.1218,13.5905,7.17828,1.61525
7.3394,2018-07-01 09:00:00,1.6906,0.1218,13.93849999,6.70666,1.5925
14.657,2018-07-01 10:00:00,5.4546,0.11832,14.6631,6.52869999,1.57949999
17.60099999,2018-07-01 11:00:00,3.8083,0.11252,15.4585,6.7564,1.6185
11.417,2018-07-01 12:00:00,0.6175,0.12759999,16.9843,6.45767999,1.58925
8.65499999,2018-07-01 13:00:00,4.57139999,0.12876,16.51589999,6.58535999,1.58925
8.31349999,2018-07-01 14:00:00,3.20409999,0.13456,16.3514,6.25525999,1.6185
5.79279999,2018-07-01 15:00:00,1.76709999,0.13224,16.3839,6.30633,1.586
2.6778,2018-07-01 16:00:00,2.6213,0.13339999,18.74139999,6.45981,1.58925
8.98949999,2018-07-01 17:00:00,0.7249,0.13339999,21.57689999,6.33345999,1.58275
4.7011,2018-07-01 18:00:00,0.35,0.17168,29.15609999,6.76809999,1.62175
8.09329999,2018-07-01 19:00:00,2.40229999,0.15312,30.11779999,6.23291,1.63474999
6.03939999,2018-07-01 20:00:00,3.3588,0.16936,32.0681,5.9302,1.625
7.296,2018-07-01 21:00:00,4.8323,0.16008,31.244,7.01362,1.625
11.27399999,2018-07-01 22:00:00,5.1786,0.15196,35.6034,6.31803,1.69649999
8.86969999,2018-07-01 23:00:00,5.6295,0.14036,21.42399999,7.9816,1.612
7.47609999,2018-07-02 00:00:00,5.9478,0.12992,21.77189999,7.75389999,1.59575
13.545,2018-07-02 01:00:00,5.9995,0.12528,17.58279999,7.05538,1.57624999
2.90519999,2018-07-02 02:00:00,2.589,0.116,16.8352,6.48854,1.57949999
12.621,2018-07-02 03:00:00,4.7758,0.12992,28.6571,6.16826999,1.573
11.446,2018-07-02 04:00:00,5.65939999,0.25635999,48.7025,6.42921999,1.6445
13.52699999,2018-07-02 05:00:00,6.85409999,0.3016,53.4557,6.76651,1.768
25.375,2018-07-02 06:00:00,7.6679,0.36772,64.5969,11.4204,1.92075
23.94999999,2018-07-02 07:00:00,13.927,0.28304,49.13839999,10.4395,0.7712537095744049
31.773,2018-07-02 08:00:00,8.14,0.21576,48.94339999,8.06193,0.5523758388643015
25.927,2018-07-02 09:00:00,3.1482,0.1856,48.28759999,6.74256999,0.4061036042314822
21.53699999,2018-07-02 10:00:00,0.35,0.16936,34.2458,6.67394,0.33252135029549035
14.619,2018-07-02 11:00:00,1.29929999,0.14036,28.2326,6.18078,0.19738468065893555
4.65489999,2018-07-02 12:00:00,2.6376,0.13688,28.49259999,6.62872,0.1145974579157184
8.1689,2018-07-02 13:00:00,1.1061,0.18096,31.6933,6.64867,0.2683921296177636
20.123,2018-07-02 14:00:00,1.3279,0.19024,33.091,6.4356,0.3852408172859354
16.402,2018-07-02 15:00:00,1.9397,0.20648,39.2897,6.93168999,1.092
19.15299999,2018-07-02 16:00:00,2.77979999,0.19256,30.9782,7.12985999,0.9945
15.211,2018-07-02 17:00:00,3.486,0.23084,44.43489999,6.94127,1.0725
18.545,2018-07-02 18:00:00,4.5499,0.232,47.75789999,6.95085,1.0595
14.44999999,2018-07-02 19:00:00,5.4821,0.2262,61.5129,7.63924999,1.12775
16.69699999,2018-07-02 20:00:00,8.99799999,0.2842,72.91599999,7.27855999,1.26099999
21.506,2018-07-02 21:00:00,10.34,0.2494,56.7042,7.03809,1.2675
21.359,2018-07-02 22:00:00,9.50719999,0.174,35.09669999,7.37804,1.1505
16.161,2018-07-02 23:00:00,10.066,0.17632,25.54619999,9.45231,1.01725
14.608,2018-07-03 00:00:00,11.35999999,0.1624,27.44099999,8.83413,1.05624999
14.144,2018-07-03 01:00:00,9.8299,0.14268,23.39519999,7.38203,1.092
19.92899999,2018-07-03 02:00:00,6.722,0.17516,31.0929,7.31447,1.3065
23.254,2018-07-03 03:00:00,9.69469999,0.18908,40.5784,7.02533,1.32925
25.07999999,2018-07-03 04:00:00,7.74,0.25056,54.2128,6.75692999,1.3
22.003,2018-07-03 05:00:00,4.75009999,0.3654,65.2814,7.09820999,1.42999999
17.221,2018-07-03 06:00:00,4.3308,0.33524,71.27549999,7.45066,1.31624999
20.35,2018-07-03 07:00:00,5.50159999,0.33408,71.5948,7.45678,1.25449999
21.0,2018-07-03 08:00:00,8.0837,0.25984,60.207,11.32569999,1.21875
28.07499999,2018-07-03 09:00:00,11.853,0.25172,57.5244,10.4395,0.6865922516134703
30.986,2018-07-03 10:00:00,6.2202,0.18328,40.02389999,8.22391999,0.4554523774702438
32.652,2018-07-03 11:00:00,4.3788,0.17516,46.5534,7.79912,0.4339996338242976
21.959,2018-07-03 12:00:00,5.62,0.17748,37.29549999,7.60121999,0.36815925467710564
17.17299999,2018-07-03 13:00:00,5.11289999,0.18328,51.2473,6.74071,0.33239288867908334
19.164,2018-07-03 14:00:00,3.698,0.21924,49.7445,6.63722999,0.45399771805286726
17.12399999,2018-07-03 15:00:00,7.1931,0.23084,64.1744,7.01841,0.46671390455095574
18.681,2018-07-03 16:00:00,8.23419999,0.20068,47.7732,7.15911999,0.40465604388256693
18.47599999,2018-07-03 17:00:00,7.08549999,0.22388,52.0848,7.19582999,2.4245
25.385,2018-07-03 18:00:00,10.26099999,0.21344,51.5743,6.93621999,1.01725
27.603,2018-07-03 19:00:00,8.2515,0.25404,50.146,7.28148,1.05299999
26.462,2018-07-03 20:00:00,9.1972,0.29696,73.45709999,7.1405,1.09525
29.85099999,2018-07-03 21:00:00,12.335,0.40252,71.16562499,6.94021,1.34874999
36.40599999,2018-07-03 22:00:00,12.044,0.37468,71.16562499,6.89604999,1.32275
35.03399999,2018-07-03 23:00:00,13.972,0.36076,80.07649999,6.89391999,1.42025
37.90299999,2018-07-04 00:00:00,11.09099999,0.3422,70.3807,6.84949999,1.3845
26.427,2018-07-04 01:00:00,9.5386,0.261,51.1116,6.85695,1.38125
23.105,2018-07-04 02:00:00,14.478,0.2088,34.829,6.89684999,1.25449999
22.43,2018-07-04 03:00:00,14.579,0.16704,29.66659999,6.95138,1.07575
24.73699999,2018-07-04 04:00:00,11.612,0.23896,54.54549999,7.81214999,1.04975
25.712,2018-07-04 05:00:00,14.537,0.32712,66.0634,8.15769,1.19275
23.873,2018-07-04 06:00:00,11.835,0.36656,79.9637,8.33616999,1.25774999
27.97899999,2018-07-04 07:00:00,14.554,0.33524,71.16562499,10.4395,1.1765
33.767,2018-07-04 08:00:00,14.01699999,0.27492,73.08809999,10.4395,1.23825
36.466,2018-07-04 09:00:00,9.85149999,0.31552,75.8452,10.3567,1.1765
29.007,2018-07-04 10:00:00,8.9242,0.27376,63.0673,8.47076999,1.08549999
15.538,2018-07-04 11:00:00,8.4312,0.21924,60.4268,8.04782999,1.014
20.963,2018-07-04 12:00:00,5.79779999,0.2088,57.1631,7.78343,1.0205
21.72599999,2018-07-04 13:00:00,6.8391,0.19604,53.92219999,7.93956999,0.9945
21.408,2018-07-04 14:00:00,4.2712,0.30508,80.935,7.50412999,1.01075
23.38299999,2018-07-04 15:00:00,8.7726,0.23432,70.8109,7.12933,1.33899999
29.04299999,2018-07-04 16:00:00,11.25799999,0.26564,79.5621,7.67117,1.066
27.15299999,2018-07-04 17:00:00,9.24329999,0.25635999,77.0536,7.7156,1.11149999
32.268,2018-07-04 18:00:00,11.095,0.25635999,67.9792,7.73102,1.05299999
32.52499999,2018-07-04 19:00:00,10.76399999,0.28652,81.68259999,7.78662,1.0465
44.23599999,2018-07-04 20:00:00,11.323,0.25752,68.3789,7.81641,1.11474999
51.085,2018-07-04 21:00:00,14.859,0.24012,34.112,7.41103,1.00425
37.353,2018-07-04 22:00:00,10.76699999,0.24012,27.8674,7.47166999,0.9685
28.86499999,2018-07-04 23:00:00,11.56,0.22736,21.5999,7.26313,0.9685
26.417,2018-07-05 00:00:00,12.46899999,0.22968,20.07219999,7.49880999,0.962
26.401,2018-07-05 01:00:00,12.20299999,0.21228,16.66689999,7.27723,0.962
23.674,2018-07-05 02:00:00,16.154,0.21228,23.47739999,7.5693,0.95875
21.309,2018-07-05 03:00:00,12.393,0.21344,23.0759,7.05937,1.06275
21.51099999,2018-07-05 04:00:00,15.662,0.21576,17.3227,7.34532,1.07575
26.03099999,2018-07-05 05:00:00,13.643,0.23432,20.71839999,7.50572,1.0725
27.76899999,2018-07-05 06:00:00,18.71099999,0.27956,29.46389999,7.54295999,1.07575
29.90299999,2018-07-05 07:00:00,12.887,0.27724,38.62619999,7.57887,1.12125
31.292,2018-07-05 08:00:00,13.93699999,0.29348,40.3489,10.1218,1.20575
38.343,2018-07-05 09:00:00,12.664,0.3132,36.0718,8.65591,1.17324999
38.41799999,2018-07-05 10:00:00,13.618,0.30624,31.99919999,8.66628,1.118
41.241,2018-07-05 11:00:00,12.226,0.24012,22.1295,9.30414999,1.274
27.292,2018-07-05 12:00:00,10.893,0.23316,21.71839999,7.62594999,1.2155
28.029,2018-07-05 13:00:00,10.444,0.22736,18.5866,7.71187,0.9685
18.78,2018-07-05 14:00:00,10.717,0.203,17.6325,7.33495,0.97175
22.46999999,2018-07-05 15:00:00,9.5655,0.21228,19.79489999,7.09501999,0.949
43.183,2018-07-05 16:00:00,10.332,0.25752,25.0472,7.38708999,0.9685
22.527,2018-07-05 17:00:00,9.2399,0.23664,23.71839999,7.67436999,1.04
2.07339999,2018-07-05 18:00:00,7.7636,0.27492,36.45799999,7.54880999,1.00099999
7.3144,2018-07-05 19:00:00,6.1242,0.31204,48.1633,8.30664999,1.0725
34.161,2018-07-05 20:00:00,4.6555,0.33524,59.76149999,8.03266999,1.18625
16.97299999,2018-07-05 21:00:00,13.422,0.27956,39.9876,8.43033999,1.5405
12.32799999,2018-07-05 22:00:00,9.0089,0.23896,20.8886,8.93520999,1.3585
13.97,2018-07-05 23:00:00,6.36289999,0.203,21.684,10.07049999,1.0725
13.46599999,2018-07-06 00:00:00,4.5349,0.20648,16.01869999,8.26488999,1.04325
17.78699999,2018-07-06 01:00:00,5.7564,0.19024,7.06292999,7.90205999,0.9295
16.02499999,2018-07-06 02:00:00,4.04469999,0.19604,11.71289999,7.71532999,0.9165
14.836,2018-07-06 03:00:00,2.74489999,0.21228,20.6247,7.33068999,0.923
13.193,2018-07-06 04:00:00,7.5171,0.22968,27.20779999,7.5403,0.9295
13.234,2018-07-06 05:00:00,6.149,0.23432,29.6704,7.60414,0.95875
9.51079999,2018-07-06 06:00:00,6.04079999,0.232,21.28249999,7.50732,0.96525
8.6254,2018-07-06 07:00:00,6.99979999,0.22272,19.59799999,7.57355,0.949
10.175,2018-07-06 08:00:00,7.51759999,0.2146,21.076,7.40411,0.95225
17.56599999,2018-07-06 09:00:00,3.6758,0.21344,18.9269,7.97787,0.95875
24.494,2018-07-06 10:00:00,5.5278,0.24476,27.908682841992416,7.85498,0.97825
25.22899999,2018-07-06 11:00:00,7.17199999,0.25404,28.075900494057098,8.0449,0.97175
19.51,2018-07-06 12:00:00,8.3123,0.25172,25.165489690865613,7.67623,0.97825
14.276,2018-07-06 13:00:00,8.36459999,0.25519999,23.62951081689376,7.84539999,0.98475
25.27799999,2018-07-06 14:00:00,9.15419999,0.27608,28.821694825356396,7.74671999,1.02374999
25.01699999,2018-07-06 15:00:00,7.5388,0.26564,28.705260724061556,7.52114999,0.988
23.707,2018-07-06 16:00:00,9.2482,0.26679999,27.43705075255781,7.84727,1.00425
19.92099999,2018-07-06 17:00:00,11.792,0.24476,22.73053291089748,7.55201,0.97175
15.803,2018-07-06 18:00:00,9.8985,0.24244,22.209128234252496,7.87812,0.962
17.774,2018-07-06 19:00:00,14.318,0.22852,19.134048777126168,7.42086999,0.95875
17.14099999,2018-07-06 20:00:00,16.067,0.2204,17.20652537310296,7.28228,0.93925
11.715,2018-07-06 21:00:00,7.04319999,0.19952,18.893097941980322,9.12565999,0.93275
10.878,2018-07-06 22:00:00,7.00079999,0.22388,20.182754357979842,5.92009999,0.93275
11.85399999,2018-07-06 23:00:00,13.215,0.20764,14.996332323806403,2.19157,0.91
10.086,2018-07-07 00:00:00,8.26249999,0.2204,18.90524708573844,5.96,0.91
10.326,2018-07-07 01:00:00,6.4645,0.21808,19.992514952354316,7.10193,0.923
13.516,2018-07-07 02:00:00,7.8113,0.2204,20.51115269253464,6.85083,0.91975
15.242,2018-07-07 03:00:00,7.80799999,0.19372,18.732577078324187,6.36803999,0.9165
16.28,2018-07-07 04:00:00,9.64789999,0.19952,18.62183552858463,6.73618,0.93275
20.765,2018-07-07 05:00:00,10.94,0.1972,19.287562648187354,6.88513999,0.95875
25.184,2018-07-07 06:00:00,9.8557,0.18212,20.162439058176275,6.96548,0.93275
22.091,2018-07-07 07:00:00,10.922,0.17864,18.183578615571292,7.01281999,0.94575
17.863,2018-07-07 08:00:00,8.1904,0.17748,18.18565818176577,7.29452,0.949
22.67899999,2018-07-07 09:00:00,7.78969999,0.18908,21.137927067278717,7.50837999,0.94575
31.625,2018-07-07 10:00:00,6.89599999,0.16936,23.00210174086841,7.08650999,0.94575
30.863,2018-07-07 11:00:00,3.68219999,0.17748,25.21108262834761,6.89897999,0.9555
17.80099999,2018-07-07 12:00:00,2.8376,0.1682,20.33389688573901,7.05245999,0.94575
18.59,2018-07-07 13:00:00,5.10409999,0.1798,20.35812809089735,7.16471,0.93275
12.125,2018-07-07 14:00:00,7.1782,0.16356,15.48340182869604,6.94791999,0.94575
25.39099999,2018-07-07 15:00:00,5.6139,0.15544,20.368344273796964,7.26313,0.93275
18.14099999,2018-07-07 16:00:00,6.23439999,0.15312,17.285440204682402,7.31979,0.9425
21.05699999,2018-07-07 17:00:00,5.8253,0.174,20.314015199539146,7.15167999,0.93275
18.111,2018-07-07 18:00:00,4.15939999,0.16356,19.374576652670378,7.56982999,1.014
12.222,2018-07-07 19:00:00,4.9702,0.12412,31.99919999,7.24317999,0.94575
11.694,2018-07-07 20:00:00,3.7271,0.1218,31.1732,6.84046,0.96525
14.108,2018-07-07 21:00:00,2.39789999,0.09512,21.13329999,7.14262999,0.93275
15.138,2018-07-07 22:00:00,7.8318,0.08236,17.29019999,9.04879,0.9295
13.452,2018-07-07 23:00:00,6.7598,0.0812,9.18524999,8.53327999,0.91
13.93699999,2018-07-08 00:00:00,5.1653,0.07424,8.16806,7.49481999,0.9035
11.69999999,2018-07-08 01:00:00,5.924,0.07656,9.46249,7.31367,0.9035
12.656,2018-07-08 02:00:00,5.87089999,0.0986,13.74729999,7.35409999,0.90675
12.685,2018-07-08 03:00:00,4.39799999,0.0928,16.2463,7.55492999,0.9165
13.722,2018-07-08 04:00:00,6.79239999,0.11368,24.6246,7.28972999,0.936
11.702,2018-07-08 05:00:00,6.95709999,0.09628,14.1067,7.10114,0.9425
15.673,2018-07-08 06:00:00,6.38419999,0.1044,9.03037999,6.80002,0.9165
16.436,2018-07-08 07:00:00,5.23829999,0.09396,10.7799,6.99446999,0.91325
12.645,2018-07-08 08:00:00,3.9807,0.10556,11.3993,7.58127,0.95225
9.3411,2018-07-08 09:00:00,4.2449,0.12992,13.9308,7.36448,0.9295
14.505,2018-07-08 10:00:00,4.453,0.12876,16.3323,7.89967,0.93275
15.897,2018-07-08 11:00:00,3.6347,0.14036,18.30359999,7.70521999,0.936
22.83299999,2018-07-08 12:00:00,3.7837,0.1508,16.2577,7.73076,0.97175
19.925,2018-07-08 13:00:00,6.6332,0.15892,20.0378,7.37298999,0.93275
25.661,2018-07-08 14:00:00,6.2214,0.16124,23.1677,7.55653,0.93925
16.684,2018-07-08 15:00:00,7.1993,0.14268,20.4508,7.36686999,0.93925
23.40299999,2018-07-08 16:00:00,9.11839999,0.16704,25.7088,7.18119999,0.95875
22.567,2018-07-08 17:00:00,6.98669999,0.17284,30.9285,7.09182999,0.95875
21.045,2018-07-08 18:00:00,9.4657,0.21692,48.7541,6.97133,0.9685
17.48,2018-07-08 19:00:00,9.3795,0.18676,48.0964,7.10219999,1.0075
20.666,2018-07-08 20:00:00,10.1,0.18096,39.79449999,7.11948999,0.95875
21.093,2018-07-08 21:00:00,7.7424,0.1682,28.14849999,6.94073999,0.949
18.669,2018-07-08 22:00:00,7.5076,0.14732,17.42409999,6.48934,0.936
